2025-10-24 23:38:45 | helios | INFO | <module>:39 | 🚀 Starting Helios initialization...
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:55 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.16s | Sources: 0 | Query: 'high temperature resistant materials...'
2025-10-26 19:08:55 | helios | INFO | query_agent:145 | 📥 New query: 'materials for aerospace applications...' [Method: Hybrid]
2025-10-26 19:08:55 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:55 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.08s | Sources: 0 | Query: 'materials for aerospace applications...'
2025-10-26 19:08:55 | helios | INFO | query_agent:145 | 📥 New query: 'density 2.70 g/cc...' [Method: Hybrid]
2025-10-26 19:08:55 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:55 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.14s | Sources: 0 | Query: 'density 2.70 g/cc...'
2025-10-26 19:08:55 | helios | INFO | query_agent:145 | 📥 New query: 'Aluminum 6061-T6 properties...' [Method: Hybrid]
2025-10-26 19:08:55 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:55 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.18s | Sources: 0 | Query: 'Aluminum 6061-T6 properties...'
2025-10-26 19:08:55 | helios | INFO | query_agent:145 | 📥 New query: 'compare stainless steel 304 and 316...' [Method: Hybrid]
2025-10-26 19:08:55 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:55 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.12s | Sources: 0 | Query: 'compare stainless steel 304 and 316...'
2025-10-26 19:08:55 | helios | INFO | query_agent:145 | 📥 New query: 'titanium vs aluminum for aerospace...' [Method: Hybrid]
2025-10-26 19:08:55 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:55 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.13s | Sources: 0 | Query: 'titanium vs aluminum for aerospace...'
2025-10-26 19:08:55 | helios | INFO | query_agent:145 | 📥 New query: 'most sustainable materials...' [Method: Hybrid]
2025-10-26 19:08:55 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1072, in _generate_with_cache
    result = self._generate(
        messages, stop=stop, run_manager=run_manager, **kwargs
    )
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_openai/chat_models/base.py", line 1177, in _generate
    response = self.client.create(**payload)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/resources/chat/completions/completions.py", line 1150, in create
    return self._post(
           ~~~~~~~~~~^
        "/chat/completions",
        ^^^^^^^^^^^^^^^^^^^^
    ...<46 lines>...
        stream_cls=Stream[ChatCompletionChunk],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1259, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
                           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/openai/_base_client.py", line 1047, in request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-10-26 19:08:55 | helios | INFO | log_query_metrics:75 | Query Metrics | Status: FAILED | Response Time: 0.14s | Sources: 0 | Query: 'most sustainable materials...'
2025-10-26 19:08:55 | helios | INFO | query_agent:145 | 📥 New query: 'recyclable metals...' [Method: Hybrid]
2025-10-26 19:08:56 | helios | ERROR | query_agent:204 | ❌ Query failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-proj-********************************************************************************************************************************************************UJgA. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
Traceback (most recent call last):
  File "/Users/sam/Desktop/hELIOS/main.py", line 165, in query_agent
    answer_result = question_answer_chain.invoke({
        "input": query_text,
        "context": retrieved_docs,
        "chat_history": langchain_chat_history
    })
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 5441, in invoke
    return self.bound.invoke(
           ~~~~~~~~~~~~~~~~~^
        input,
        ^^^^^^
        self._merge_configs(config),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        **{**self.kwargs, **kwargs},
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/runnables/base.py", line 3049, in invoke
    input_ = context.run(step.invoke, input_, config)
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 383, in invoke
    self.generate_prompt(
    ~~~~~~~~~~~~~~~~~~~~^
        [self._convert_input(input)],
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
        **kwargs,
        ^^^^^^^^^
    ).generations[0][0],
    ^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 1006, in generate_prompt
    return self.generate(prompt_messages, stop=stop, callbacks=callbacks, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/sam/Desktop/hELIOS/venv/lib/python3.13/site-packages/langchain_core/language_models/chat_models.py", line 825, in generate
    self._generate_with_cache(
    ~~~~~~~~~~~~~~~~~~~~~~~~~^
        m,
        ^^
    ...<2 lines>...
        **kwargs,
        ^^^^^^^^^
    )
    ^
